id,date,average_price,total_volume,type,year,geography
7540,5/1/2016,1.44,8528.01,organic,2016,South Carolina
7541,5/1/2016,0.71,6953488.71,conventional,2016,South Central
7542,5/1/2016,1.13,113305.24,organic,2016,South Central
7543,5/1/2016,0.75,6415228.14,conventional,2016,Southeast
7544,5/1/2016,1.44,57064.62,organic,2016,Southeast
7545,5/1/2016,0.86,116347.79,conventional,2016,Spokane
7546,5/1/2016,1.27,3665.51,organic,2016,Spokane
7547,5/1/2016,0.79,256180.45,conventional,2016,St. Louis
7548,5/1/2016,1.3,5153.05,organic,2016,St. Louis
7549,5/1/2016,1.31,83407.69,conventional,2016,Syracuse
7550,5/1/2016,1.54,3118.81,organic,2016,Syracuse
7551,5/1/2016,0.75,741724.85,conventional,2016,Tampa
7552,5/1/2016,1.49,4800.24,organic,2016,Tampa
7553,5/1/2016,0.84,42867608.54,conventional,2016,Total U.S.
7554,5/1/2016,1.28,1317867,organic,2016,Total U.S.
7555,5/1/2016,0.79,7158300.84,conventional,2016,West
7556,5/1/2016,1.01,509484.65,organic,2016,West
7557,5/1/2016,0.73,926205.77,conventional,2016,West Tex/New Mexico
7558,5/1/2016,1.09,52358.11,organic,2016,West Tex/New Mexico
7559,5/8/2016,1.27,120194.49,conventional,2016,Albany
7560,5/8/2016,1.83,2103.64,organic,2016,Albany
7561,5/8/2016,0.81,643699.77,conventional,2016,Atlanta
7562,5/8/2016,1.42,9663.49,organic,2016,Atlanta
7563,5/8/2016,0.95,1103888.28,conventional,2016,Baltimore/Washington
7564,5/8/2016,1.52,21296.42,organic,2016,Baltimore/Washington
7565,5/8/2016,0.61,106409.67,conventional,2016,Boise
7566,5/8/2016,1.11,2481.5,organic,2016,Boise
7567,5/8/2016,0.85,924194.42,conventional,2016,Boston
7568,5/8/2016,1.58,15589.8,organic,2016,Boston
7569,5/8/2016,1.09,201142.55,conventional,2016,Buffalo/Rochester
7570,5/8/2016,1.56,7228.12,organic,2016,Buffalo/Rochester
7571,5/8/2016,0.79,7808461.74,conventional,2016,California
7572,5/8/2016,1.25,256669.13,organic,2016,California
7573,5/8/2016,1.05,253622.75,conventional,2016,Charlotte
7574,5/8/2016,1.79,5581.18,organic,2016,Charlotte
7575,5/8/2016,0.97,974740.13,conventional,2016,Chicago
7576,5/8/2016,1.62,34200.94,organic,2016,Chicago
7577,5/8/2016,0.86,314243.15,conventional,2016,Cincinnati/Dayton
7578,5/8/2016,1.43,14624.46,organic,2016,Cincinnati/Dayton
7579,5/8/2016,0.9,201205.97,conventional,2016,Columbus
7580,5/8/2016,1.14,8467.42,organic,2016,Columbus
7581,5/8/2016,0.72,1475782.06,conventional,2016,Dallas/Ft. Worth
7582,5/8/2016,1.04,26837.25,organic,2016,Dallas/Ft. Worth
7583,5/8/2016,0.8,1113912.58,conventional,2016,Denver
7584,5/8/2016,0.7,50559.21,organic,2016,Denver
7585,5/8/2016,0.96,500424.55,conventional,2016,Detroit
7586,5/8/2016,1.28,16109.87,organic,2016,Detroit
7587,5/8/2016,1.04,272057.12,conventional,2016,Grand Rapids
7588,5/8/2016,1.56,1750.18,organic,2016,Grand Rapids
7589,5/8/2016,0.94,4460481.53,conventional,2016,Great Lakes
7590,5/8/2016,1.39,123789.24,organic,2016,Great Lakes
7591,5/8/2016,0.91,373544.69,conventional,2016,Harrisburg/Scranton
7592,5/8/2016,1.6,6605.29,organic,2016,Harrisburg/Scranton
7593,5/8/2016,0.86,522565.33,conventional,2016,Hartford/Springfield
7594,5/8/2016,2.16,8622.92,organic,2016,Hartford/Springfield
7595,5/8/2016,0.65,1406283.85,conventional,2016,Houston
7596,5/8/2016,1.04,20458.56,organic,2016,Houston
7597,5/8/2016,0.93,228601.39,conventional,2016,Indianapolis
7598,5/8/2016,1.3,3820.07,organic,2016,Indianapolis
7599,5/8/2016,0.8,224519.56,conventional,2016,Jacksonville
7600,5/8/2016,1.7,3174.26,organic,2016,Jacksonville
7601,5/8/2016,0.83,427575.05,conventional,2016,Las Vegas
7602,5/8/2016,1.31,13681.17,organic,2016,Las Vegas
7603,5/8/2016,0.64,3942054.31,conventional,2016,Los Angeles
7604,5/8/2016,1.13,119123.05,organic,2016,Los Angeles
7605,5/8/2016,0.86,139475.75,conventional,2016,Louisville
7606,5/8/2016,1.47,1825.53,organic,2016,Louisville
7607,5/8/2016,1.01,653844.27,conventional,2016,Miami/Ft. Lauderdale
7608,5/8/2016,1.48,4317.01,organic,2016,Miami/Ft. Lauderdale
7609,5/8/2016,0.95,3850645.65,conventional,2016,Midsouth
7610,5/8/2016,1.39,103093.15,organic,2016,Midsouth
7611,5/8/2016,0.88,212720.44,conventional,2016,Nashville
7612,5/8/2016,0.94,16049.96,organic,2016,Nashville
7613,5/8/2016,0.63,495732.92,conventional,2016,New Orleans/Mobile
7614,5/8/2016,1.47,4828.24,organic,2016,New Orleans/Mobile
7615,5/8/2016,0.77,2740587.86,conventional,2016,New York
7616,5/8/2016,2,39638.67,organic,2016,New York
7617,5/8/2016,0.87,6899727.12,conventional,2016,Northeast
7618,5/8/2016,1.78,123022.55,organic,2016,Northeast
7619,5/8/2016,0.97,546838.34,conventional,2016,Northern New England
7620,5/8/2016,1.63,11801.47,organic,2016,Northern New England
7621,5/8/2016,0.95,432737.31,conventional,2016,Orlando
7622,5/8/2016,1.68,5598.49,organic,2016,Orlando
7623,5/8/2016,0.91,698601.84,conventional,2016,Philadelphia
7624,5/8/2016,1.86,8514.81,organic,2016,Philadelphia
7625,5/8/2016,0.57,1489269.33,conventional,2016,Phoenix/Tucson
7626,5/8/2016,1.41,14187.6,organic,2016,Phoenix/Tucson
7627,5/8/2016,0.89,144813.19,conventional,2016,Pittsburgh
7628,5/8/2016,1.31,2124.35,organic,2016,Pittsburgh
7629,5/8/2016,0.86,2664926.82,conventional,2016,Plains
7630,5/8/2016,1.58,54825.59,organic,2016,Plains
7631,5/8/2016,0.75,969780.21,conventional,2016,Portland
7632,5/8/2016,1.19,40105,organic,2016,Portland
7633,5/8/2016,1.07,318524.19,conventional,2016,Raleigh/Greensboro
7634,5/8/2016,1.65,6930.97,organic,2016,Raleigh/Greensboro
7635,5/8/2016,0.9,334121.64,conventional,2016,Richmond/Norfolk
7636,5/8/2016,1.36,9008.52,organic,2016,Richmond/Norfolk
7637,5/8/2016,0.87,184595.6,conventional,2016,Roanoke
7638,5/8/2016,1.36,7229.48,organic,2016,Roanoke
7639,5/8/2016,1,569710.14,conventional,2016,Sacramento
7640,5/8/2016,1.4,12962.2,organic,2016,Sacramento
7641,5/8/2016,0.78,649503.23,conventional,2016,San Diego
7642,5/8/2016,1.37,22751.54,organic,2016,San Diego
7643,5/8/2016,1.06,961334.65,conventional,2016,San Francisco
7644,5/8/2016,1.32,51985.57,organic,2016,San Francisco
7645,5/8/2016,0.82,1007800.54,conventional,2016,Seattle
7646,5/8/2016,1.2,54996.33,organic,2016,Seattle
7647,5/8/2016,0.82,504149.45,conventional,2016,South Carolina
7648,5/8/2016,1.55,6899.7,organic,2016,South Carolina
7649,5/8/2016,0.72,7281887.35,conventional,2016,South Central
7650,5/8/2016,1.07,133142.97,organic,2016,South Central
7651,5/8/2016,0.86,4651540.06,conventional,2016,Southeast
7652,5/8/2016,1.53,52129.42,organic,2016,Southeast
7653,5/8/2016,0.84,127403.24,conventional,2016,Spokane
7654,5/8/2016,1.41,3542.46,organic,2016,Spokane
7655,5/8/2016,0.85,263363.51,conventional,2016,St. Louis
7656,5/8/2016,1.47,5666.7,organic,2016,St. Louis
7657,5/8/2016,1.23,85623.78,conventional,2016,Syracuse
7658,5/8/2016,1.56,4156.13,organic,2016,Syracuse
7659,5/8/2016,0.92,493628.61,conventional,2016,Tampa
7660,5/8/2016,1.51,4029.84,organic,2016,Tampa
7661,5/8/2016,0.82,46324529.7,conventional,2016,Total U.S.
7662,5/8/2016,1.3,1137940.78,organic,2016,Total U.S.
7663,5/8/2016,0.75,8706859.44,conventional,2016,West
7664,5/8/2016,1.08,291268.76,organic,2016,West
7665,5/8/2016,0.74,1052940.48,conventional,2016,West Tex/New Mexico
7666,5/8/2016,1.1,41244.99,organic,2016,West Tex/New Mexico
7667,5/15/2016,1.36,96924.19,conventional,2016,Albany
7668,5/15/2016,1.59,1259.86,organic,2016,Albany
7669,5/15/2016,0.68,755306.53,conventional,2016,Atlanta
7670,5/15/2016,1.29,10861.36,organic,2016,Atlanta
7671,5/15/2016,1.12,901689.79,conventional,2016,Baltimore/Washington
7672,5/15/2016,1.7,16935.54,organic,2016,Baltimore/Washington
7673,5/15/2016,0.58,95143.57,conventional,2016,Boise
7674,5/15/2016,1.55,1755.38,organic,2016,Boise
7675,5/15/2016,1.06,709563.16,conventional,2016,Boston
7676,5/15/2016,1.58,14776.15,organic,2016,Boston
7677,5/15/2016,1.09,164790.54,conventional,2016,Buffalo/Rochester
7678,5/15/2016,1.46,7832.2,organic,2016,Buffalo/Rochester
7679,5/15/2016,0.97,6068872.71,conventional,2016,California
7680,5/15/2016,1.5,202641.92,organic,2016,California
7681,5/15/2016,1.12,215807.01,conventional,2016,Charlotte
7682,5/15/2016,1.69,6007.48,organic,2016,Charlotte
7683,5/15/2016,1.04,930403.37,conventional,2016,Chicago
7684,5/15/2016,1.61,32454.82,organic,2016,Chicago
7685,5/15/2016,0.88,250333.08,conventional,2016,Cincinnati/Dayton
7686,5/15/2016,1.4,15206.47,organic,2016,Cincinnati/Dayton
7687,5/15/2016,0.84,202002,conventional,2016,Columbus
7688,5/15/2016,1.22,7017.73,organic,2016,Columbus
7689,5/15/2016,0.71,1366439.71,conventional,2016,Dallas/Ft. Worth
7690,5/15/2016,1.06,26845.53,organic,2016,Dallas/Ft. Worth
7691,5/15/2016,0.9,952354.86,conventional,2016,Denver
7692,5/15/2016,0.99,24086.48,organic,2016,Denver
7693,5/15/2016,0.86,485653.27,conventional,2016,Detroit
7694,5/15/2016,1.33,14006.16,organic,2016,Detroit
7695,5/15/2016,0.88,295706.69,conventional,2016,Grand Rapids
7696,5/15/2016,1.6,1891.39,organic,2016,Grand Rapids
7697,5/15/2016,0.91,4324700.33,conventional,2016,Great Lakes
7698,5/15/2016,1.42,119264.62,organic,2016,Great Lakes
7699,5/15/2016,1.08,270638.76,conventional,2016,Harrisburg/Scranton
7700,5/15/2016,1.79,9086.18,organic,2016,Harrisburg/Scranton
7701,5/15/2016,1.24,416264.79,conventional,2016,Hartford/Springfield
7702,5/15/2016,2.34,7461.06,organic,2016,Hartford/Springfield
7703,5/15/2016,0.69,1343566.69,conventional,2016,Houston
7704,5/15/2016,1,22900.08,organic,2016,Houston
7705,5/15/2016,0.88,212806.58,conventional,2016,Indianapolis
7706,5/15/2016,1.26,4772.79,organic,2016,Indianapolis
7707,5/15/2016,0.79,257370.46,conventional,2016,Jacksonville
7708,5/15/2016,1.76,3079.43,organic,2016,Jacksonville
7709,5/15/2016,0.86,317621.52,conventional,2016,Las Vegas
7710,5/15/2016,1.2,28101.68,organic,2016,Las Vegas
7711,5/15/2016,0.82,2866855.58,conventional,2016,Los Angeles
7712,5/15/2016,1.14,108031.14,organic,2016,Los Angeles
7713,5/15/2016,0.86,106278.64,conventional,2016,Louisville
7714,5/15/2016,1.48,2477.92,organic,2016,Louisville
7715,5/15/2016,0.88,889357.25,conventional,2016,Miami/Ft. Lauderdale
7716,5/15/2016,1.42,6346.82,organic,2016,Miami/Ft. Lauderdale
7717,5/15/2016,1.04,3205037.79,conventional,2016,Midsouth
7718,5/15/2016,1.48,96681.58,organic,2016,Midsouth
7719,5/15/2016,0.81,219615.86,conventional,2016,Nashville
7720,5/15/2016,1.26,14199.98,organic,2016,Nashville
7721,5/15/2016,0.86,288244.89,conventional,2016,New Orleans/Mobile
7722,5/15/2016,1.44,3075.57,organic,2016,New Orleans/Mobile
7723,5/15/2016,1.14,1706730.17,conventional,2016,New York
7724,5/15/2016,2.02,34788.28,organic,2016,New York
7725,5/15/2016,1.13,4999100.74,conventional,2016,Northeast
7726,5/15/2016,1.79,112278.17,organic,2016,Northeast
7727,5/15/2016,1.07,443517.22,conventional,2016,Northern New England
7728,5/15/2016,1.22,5778.15,organic,2016,Northern New England
7729,5/15/2016,0.83,512839.94,conventional,2016,Orlando
7730,5/15/2016,1.64,5418.84,organic,2016,Orlando
7731,5/15/2016,1.22,474934.47,conventional,2016,Philadelphia
7732,5/15/2016,1.98,10923.26,organic,2016,Philadelphia
7733,5/15/2016,0.55,1318932.22,conventional,2016,Phoenix/Tucson
7734,5/15/2016,1.37,23075.45,organic,2016,Phoenix/Tucson
7735,5/15/2016,0.87,165733.74,conventional,2016,Pittsburgh
7736,5/15/2016,1.41,2139.33,organic,2016,Pittsburgh
7737,5/15/2016,0.95,2100440.16,conventional,2016,Plains
7738,5/15/2016,1.65,47778.34,organic,2016,Plains
7739,5/15/2016,0.75,884782.05,conventional,2016,Portland
7740,5/15/2016,1.61,28745.81,organic,2016,Portland
7741,5/15/2016,1.1,293520.49,conventional,2016,Raleigh/Greensboro
7742,5/15/2016,1.66,6628.06,organic,2016,Raleigh/Greensboro
7743,5/15/2016,1,250352.36,conventional,2016,Richmond/Norfolk
7744,5/15/2016,1.37,8522.69,organic,2016,Richmond/Norfolk
7745,5/15/2016,0.94,141716.2,conventional,2016,Roanoke
7746,5/15/2016,1.35,6897.54,organic,2016,Roanoke
7747,5/15/2016,1.17,438309.86,conventional,2016,Sacramento
7748,5/15/2016,1.72,11673.76,organic,2016,Sacramento
7749,5/15/2016,0.86,553706.74,conventional,2016,San Diego
7750,5/15/2016,1.53,16392.02,organic,2016,San Diego
7751,5/15/2016,1.37,772064.79,conventional,2016,San Francisco
7752,5/15/2016,2.27,31308.71,organic,2016,San Francisco
7753,5/15/2016,0.83,844349.33,conventional,2016,Seattle
7754,5/15/2016,1.71,42825.14,organic,2016,Seattle
7755,5/15/2016,0.89,422276.07,conventional,2016,South Carolina
7756,5/15/2016,1.48,9990.1,organic,2016,South Carolina
7757,5/15/2016,0.73,6728120.77,conventional,2016,South Central
7758,5/15/2016,1.11,128078.72,organic,2016,South Central
7759,5/15/2016,0.82,5002102.24,conventional,2016,Southeast
7760,5/15/2016,1.44,63876.47,organic,2016,Southeast
7761,5/15/2016,0.85,111993.65,conventional,2016,Spokane
7762,5/15/2016,1.61,3399.86,organic,2016,Spokane
7763,5/15/2016,0.75,290603.88,conventional,2016,St. Louis
7764,5/15/2016,1.69,6797.21,organic,2016,St. Louis
7765,5/15/2016,1.23,71440,conventional,2016,Syracuse
7766,5/15/2016,1.45,3438.24,organic,2016,Syracuse
7767,5/15/2016,0.86,522134.64,conventional,2016,Tampa
7768,5/15/2016,1.5,5009.34,organic,2016,Tampa
7769,5/15/2016,0.89,39914996.74,conventional,2016,Total U.S.
7770,5/15/2016,1.45,1023252.17,organic,2016,Total U.S.
7771,5/15/2016,0.77,7486622.03,conventional,2016,West
7772,5/15/2016,1.39,252652.39,organic,2016,West
7773,5/15/2016,0.7,901217.17,conventional,2016,West Tex/New Mexico
7774,5/15/2016,1.25,50809.3,organic,2016,West Tex/New Mexico
7775,5/22/2016,1.34,98863.64,conventional,2016,Albany
7776,5/22/2016,1.55,1193.06,organic,2016,Albany
7777,5/22/2016,0.79,585351.77,conventional,2016,Atlanta
7778,5/22/2016,1.27,11405.47,organic,2016,Atlanta
7779,5/22/2016,1.19,837573.29,conventional,2016,Baltimore/Washington
7780,5/22/2016,1.87,22054.1,organic,2016,Baltimore/Washington
7781,5/22/2016,0.65,75996.51,conventional,2016,Boise
7782,5/22/2016,1.43,2779.2,organic,2016,Boise
7783,5/22/2016,1.05,665086.17,conventional,2016,Boston
7784,5/22/2016,1.57,18030.82,organic,2016,Boston
7785,5/22/2016,1.12,168251.29,conventional,2016,Buffalo/Rochester
7786,5/22/2016,1.55,8382.59,organic,2016,Buffalo/Rochester
7787,5/22/2016,0.9,6501981.08,conventional,2016,California
7788,5/22/2016,1.37,211081.29,organic,2016,California
7789,5/22/2016,1.26,203492.89,conventional,2016,Charlotte
7790,5/22/2016,1.71,5433.16,organic,2016,Charlotte
7791,5/22/2016,1.11,903864.9,conventional,2016,Chicago
7792,5/22/2016,1.33,45768.24,organic,2016,Chicago
7793,5/22/2016,0.82,250387.73,conventional,2016,Cincinnati/Dayton
7794,5/22/2016,1.39,14720.61,organic,2016,Cincinnati/Dayton
7795,5/22/2016,0.83,210263.7,conventional,2016,Columbus
7796,5/22/2016,1.31,6711.12,organic,2016,Columbus
7797,5/22/2016,0.7,1378888.74,conventional,2016,Dallas/Ft. Worth
7798,5/22/2016,1,24210.7,organic,2016,Dallas/Ft. Worth
7799,5/22/2016,0.9,932146.56,conventional,2016,Denver
7800,5/22/2016,0.92,49143.63,organic,2016,Denver
7801,5/22/2016,1.07,303330.62,conventional,2016,Detroit
7802,5/22/2016,0.88,24932.62,organic,2016,Detroit
7803,5/22/2016,1.31,151840.62,conventional,2016,Grand Rapids
7804,5/22/2016,1.75,1610.27,organic,2016,Grand Rapids
7805,5/22/2016,1,3705262.31,conventional,2016,Great Lakes
7806,5/22/2016,1.26,141771.45,organic,2016,Great Lakes
7807,5/22/2016,1.12,257598.79,conventional,2016,Harrisburg/Scranton
7808,5/22/2016,1.81,8511.92,organic,2016,Harrisburg/Scranton
7809,5/22/2016,1.26,296893.56,conventional,2016,Hartford/Springfield
7810,5/22/2016,2.36,10501.75,organic,2016,Hartford/Springfield
7811,5/22/2016,0.68,1378761.67,conventional,2016,Houston
7812,5/22/2016,0.97,28571.29,organic,2016,Houston
7813,5/22/2016,0.87,214847.19,conventional,2016,Indianapolis
7814,5/22/2016,1.36,3722.4,organic,2016,Indianapolis
7815,5/22/2016,1.17,160652.39,conventional,2016,Jacksonville
7816,5/22/2016,1.66,3862.88,organic,2016,Jacksonville
7817,5/22/2016,0.93,318913.34,conventional,2016,Las Vegas
7818,5/22/2016,1.38,17710.51,organic,2016,Las Vegas
7819,5/22/2016,0.76,3134305.39,conventional,2016,Los Angeles
7820,5/22/2016,0.98,115978.52,organic,2016,Los Angeles
7821,5/22/2016,0.91,113794.41,conventional,2016,Louisville
7822,5/22/2016,1.28,2178.13,organic,2016,Louisville
7823,5/22/2016,1.26,497819.63,conventional,2016,Miami/Ft. Lauderdale
7824,5/22/2016,1.4,5366.43,organic,2016,Miami/Ft. Lauderdale
7825,5/22/2016,1.08,3154318.39,conventional,2016,Midsouth
7826,5/22/2016,1.37,109558.94,organic,2016,Midsouth
7827,5/22/2016,0.92,204128.5,conventional,2016,Nashville
7828,5/22/2016,1.16,11734.73,organic,2016,Nashville
7829,5/22/2016,0.96,271554.45,conventional,2016,New Orleans/Mobile
7830,5/22/2016,1.58,1581.74,organic,2016,New Orleans/Mobile
7831,5/22/2016,1.14,1586647.62,conventional,2016,New York
7832,5/22/2016,2.01,44794.06,organic,2016,New York
7833,5/22/2016,1.14,4609250.24,conventional,2016,Northeast
7834,5/22/2016,1.81,134280.15,organic,2016,Northeast
7835,5/22/2016,1.02,433251.71,conventional,2016,Northern New England
7836,5/22/2016,1.26,7645.75,organic,2016,Northern New England
7837,5/22/2016,1.17,312532.64,conventional,2016,Orlando
7838,5/22/2016,1.59,6642.88,organic,2016,Orlando
7839,5/22/2016,1.2,459980.05,conventional,2016,Philadelphia
7840,5/22/2016,1.97,11516.4,organic,2016,Philadelphia
7841,5/22/2016,0.68,1063411.38,conventional,2016,Phoenix/Tucson
7842,5/22/2016,1.52,14664.1,organic,2016,Phoenix/Tucson
7843,5/22/2016,1.17,113857.64,conventional,2016,Pittsburgh
7844,5/22/2016,1.42,1978.61,organic,2016,Pittsburgh
7845,5/22/2016,0.94,2248726.67,conventional,2016,Plains
7846,5/22/2016,1.63,53325.35,organic,2016,Plains
7847,5/22/2016,0.78,689730.64,conventional,2016,Portland
7848,5/22/2016,1.22,56942.79,organic,2016,Portland
7849,5/22/2016,1.16,288374.18,conventional,2016,Raleigh/Greensboro
7850,5/22/2016,1.33,8390.24,organic,2016,Raleigh/Greensboro
7851,5/22/2016,0.96,271979.26,conventional,2016,Richmond/Norfolk
7852,5/22/2016,1.03,11131.05,organic,2016,Richmond/Norfolk
7853,5/22/2016,0.9,171189.02,conventional,2016,Roanoke
7854,5/22/2016,0.79,12266.68,organic,2016,Roanoke
7855,5/22/2016,1.1,488201.43,conventional,2016,Sacramento
7856,5/22/2016,2.01,8439.22,organic,2016,Sacramento
7857,5/22/2016,0.78,569349.05,conventional,2016,San Diego
7858,5/22/2016,1.15,21361.58,organic,2016,San Diego
7859,5/22/2016,1.31,817923.28,conventional,2016,San Francisco
7860,5/22/2016,2.34,30292.77,organic,2016,San Francisco
7861,5/22/2016,0.87,726064.91,conventional,2016,Seattle
7862,5/22/2016,1.55,53707.4,organic,2016,Seattle
7863,5/22/2016,1.04,343576.29,conventional,2016,South Carolina
7864,5/22/2016,1.45,9809.46,organic,2016,South Carolina
7865,5/22/2016,0.72,6680323.25,conventional,2016,South Central
7866,5/22/2016,1.05,130641.29,organic,2016,South Central
7867,5/22/2016,1.05,3416062.07,conventional,2016,Southeast
7868,5/22/2016,1.44,63165.58,organic,2016,Southeast
7869,5/22/2016,0.89,100552.55,conventional,2016,Spokane
7870,5/22/2016,1.49,3894.15,organic,2016,Spokane
7871,5/22/2016,0.81,279392.4,conventional,2016,St. Louis
7872,5/22/2016,2.03,5259.2,organic,2016,St. Louis
7873,5/22/2016,1.27,72636.09,conventional,2016,Syracuse
7874,5/22/2016,1.45,3696.52,organic,2016,Syracuse
7875,5/22/2016,1.18,327249.29,conventional,2016,Tampa
7876,5/22/2016,1.46,5378.15,organic,2016,Tampa
7877,5/22/2016,0.93,36958035.51,conventional,2016,Total U.S.
7878,5/22/2016,1.36,1165715.01,organic,2016,Total U.S.
7879,5/22/2016,0.83,6642111.52,conventional,2016,West
7880,5/22/2016,1.27,321890.92,organic,2016,West
7881,5/22/2016,0.8,857842.32,conventional,2016,West Tex/New Mexico
7882,5/22/2016,1.36,30983.48,organic,2016,West Tex/New Mexico
7883,5/29/2016,1.49,127812.25,conventional,2016,Albany
7884,5/29/2016,1.49,1117.44,organic,2016,Albany
7885,5/29/2016,0.78,691344.07,conventional,2016,Atlanta
7886,5/29/2016,1.35,8848.72,organic,2016,Atlanta
7887,5/29/2016,1.19,890196.73,conventional,2016,Baltimore/Washington
7888,5/29/2016,1.7,23435.02,organic,2016,Baltimore/Washington
7889,5/29/2016,0.63,82549.14,conventional,2016,Boise
7890,5/29/2016,1.38,2206.16,organic,2016,Boise
7891,5/29/2016,1.08,673496.13,conventional,2016,Boston
7892,5/29/2016,1.59,12652.15,organic,2016,Boston
7893,5/29/2016,1.19,147423.25,conventional,2016,Buffalo/Rochester
7894,5/29/2016,1.64,7055.5,organic,2016,Buffalo/Rochester
7895,5/29/2016,0.98,6700986.44,conventional,2016,California
7896,5/29/2016,1.49,203163.62,organic,2016,California
7897,5/29/2016,1.21,235009.02,conventional,2016,Charlotte
7898,5/29/2016,1.66,5676.93,organic,2016,Charlotte
7899,5/29/2016,1.15,958566.68,conventional,2016,Chicago
7900,5/29/2016,1.08,65325.69,organic,2016,Chicago
7901,5/29/2016,0.84,268328.36,conventional,2016,Cincinnati/Dayton
7902,5/29/2016,1.24,14695.59,organic,2016,Cincinnati/Dayton
7903,5/29/2016,0.93,201747.62,conventional,2016,Columbus
7904,5/29/2016,1.39,7507.51,organic,2016,Columbus
7905,5/29/2016,0.77,1354696.91,conventional,2016,Dallas/Ft. Worth
